Brand,Store Number,Ownership Type,City,State/Province,Country,Postcode,Longitude,Latitude,New_Country_Code,Avg_Temp_celcius,Continent
Starbucks,74792-94835,Licensed,Gilbert,AZ,US,85234,-111.72,33.38,USA,7.939524,North America
Starbucks,5966-42259,Company Owned,Gilbert,AZ,US,85296,-111.76,33.33,USA,7.939524,North America
Starbucks,9413-95026,Company Owned,Gilbert,AZ,US,85297,-111.79,33.28,USA,7.939524,North America
Teavana,28560-250158,Company Owned,Gilbert,AZ,US,85295,-111.74,33.31,USA,7.939524,North America
Starbucks,74237-64179,Licensed,Gilbert,AZ,US,85296,-111.76,33.35,USA,7.939524,North America
Starbucks,73601-83370,Licensed,Gilbert,AZ,US,85297,-111.69,33.27,USA,7.939524,North America
Starbucks,73849-118684,Licensed,Gilbert,AZ,US,85296,-111.72,33.35,USA,7.939524,North America
Starbucks,5377-239765,Company Owned,Gilbert,AZ,US,85233,-111.81,33.34,USA,7.939524,North America
Teavana,28192-249957,Company Owned,Glendale,AZ,US,85308,-112.23,33.64,USA,7.939524,North America
Starbucks,76853-111232,Licensed,Glendale,AZ,US,85302,-112.15,33.58,USA,7.939524,North America
Starbucks,10259-99925,Company Owned,Glendale,AZ,US,85302,-112.2,33.58,USA,7.939524,North America
Starbucks,6894-84202,Company Owned,Glendale,AZ,US,85308,-112.23,33.65,USA,7.939524,North America
Starbucks,6874-85694,Company Owned,Glendale,AZ,US,85308,-112.19,33.65,USA,7.939524,North America
Starbucks,75378-103975,Licensed,Glendale,AZ,US,85306,-112.16,33.61,USA,7.939524,North America
Starbucks,74450-94951,Licensed,Glendale,AZ,US,85308,-112.2,33.67,USA,7.939524,North America
Starbucks,20216-195245,Licensed,Glendale,AZ,US,85310,-112.14,33.71,USA,7.939524,North America
Starbucks,72123-3569,Licensed,Glendale,AZ,US,85309,-112.36,33.54,USA,7.939524,North America
Starbucks,25584-240129,Company Owned,Glendale,AZ,US,85308,-112.22,33.67,USA,7.939524,North America
Starbucks,5376-1128,Company Owned,Glendale,AZ,US,85308,-112.2,33.67,USA,7.939524,North America
Starbucks,73348-24048,Licensed,Glendale,AZ,US,85304,-112.17,33.6,USA,7.939524,North America
Starbucks,79705-101002,Licensed,Glendale,AZ,US,85306,-112.18,33.61,USA,7.939524,North America
Starbucks,5465-1129,Company Owned,Glendale,AZ,US,85306,-112.19,33.61,USA,7.939524,North America
Starbucks,5500-249087,Company Owned,Glendale,AZ,US,85308,-112.23,33.64,USA,7.939524,North America
Starbucks,73971-138188,Licensed,Glendale,AZ,US,85308,-112.19,33.67,USA,7.939524,North America
Starbucks,5036-106034,Licensed,Glendale,AZ,US,85308,-112.15,33.64,USA,7.939524,North America
Starbucks,6539-155146,Company Owned,Glendale,AZ,US,85310,-112.14,33.71,USA,7.939524,North America
Starbucks,27678-241729,Licensed,Gold Canyon,AZ,US,85118,-111.47,33.37,USA,7.939524,North America
Starbucks,8188-150412,Licensed,Goodyear,AZ,US,85338,-112.41,33.44,USA,7.939524,North America
Starbucks,76968-129328,Licensed,Goodyear,AZ,US,85338,-112.4,33.46,USA,7.939524,North America
Starbucks,74446-86460,Licensed,Goodyear,AZ,US,85338,-112.39,33.45,USA,7.939524,North America
Starbucks,11890-95688,Company Owned,Goodyear,AZ,US,85395,-112.34,33.47,USA,7.939524,North America
Starbucks,74198-34460,Licensed,Goodyear,AZ,US,85338,-112.36,33.49,USA,7.939524,North America
Starbucks,5923-37479,Company Owned,GOODYEAR,AZ,US,85395,-112.36,33.46,USA,7.939524,North America
Starbucks,12930-155424,Licensed,Goodyear,AZ,US,85338,-112.42,33.36,USA,7.939524,North America
Starbucks,74403-83394,Licensed,Green Valley,AZ,US,85614,-111.0,31.85,USA,7.939524,North America
Starbucks,9588-96089,Company Owned,Higley,AZ,US,85236,-111.69,33.33,USA,7.939524,North America
Starbucks,11218-102230,Company Owned,Kingman,AZ,US,86409,-114.04,35.23,USA,7.939524,North America
Starbucks,79580-105116,Licensed,Kingman,AZ,US,86401,-114.04,35.21,USA,7.939524,North America
Starbucks,20215-200588,Licensed,Kingman,AZ,US,86409,-114.04,35.24,USA,7.939524,North America
Starbucks,8853-95105,Company Owned,Lake Havasu City,AZ,US,86403,-114.34,34.47,USA,7.939524,North America
Starbucks,74229-59079,Licensed,Lake Havasu City,AZ,US,86403,-114.34,34.47,USA,7.939524,North America
Starbucks,21400-212347,Licensed,Lake Havasu City,AZ,US,86403,-114.32,34.48,USA,7.939524,North America
Starbucks,73707-106060,Licensed,Lake Havasu City,AZ,US,86406,-114.28,34.46,USA,7.939524,North America
Starbucks,74374-87844,Licensed,Lakeside,AZ,US,85929,-109.96,34.14,USA,7.939524,North America
Starbucks,17800-181285,Licensed,Laveen,AZ,US,85339,-112.17,33.38,USA,7.939524,North America
Starbucks,9995-99040,Company Owned,Laveen,AZ,US,85339,-112.17,33.38,USA,7.939524,North America
Starbucks,79775-110404,Licensed,Laveen,AZ,US,85339,-112.17,33.38,USA,7.939524,North America
Starbucks,11892-105919,Company Owned,Litchfield Park,AZ,US,85340,-112.34,33.51,USA,7.939524,North America
Starbucks,72593-102521,Licensed,Litchfield Park,AZ,US,85340,-112.34,33.51,USA,7.939524,North America
Starbucks,48884-245840,Licensed,Litchfield Park,AZ,US,85340,-112.37,33.51,USA,7.939524,North America
Starbucks,47582-257024,Company Owned,Litchfield Park,AZ,US,85340,-112.36,33.51,USA,7.939524,North America
Starbucks,25943-230605,Company Owned,Marana,AZ,US,85742,-111.1,32.37,USA,7.939524,North America
Starbucks,73868-106710,Licensed,Marana,AZ,US,85658,-111.3,32.41,USA,7.939524,North America
Starbucks,74379-83392,Licensed,Marana,AZ,US,85653,-111.14,32.37,USA,7.939524,North America
Starbucks,8854-95070,Company Owned,Marana,AZ,US,85741,-111.05,32.34,USA,7.939524,North America
Starbucks,15605-151604,Licensed,Marana,AZ,US,85741,-111.05,32.34,USA,7.939524,North America
Starbucks,23560-206847,Company Owned,Maricopa,AZ,US,85139,-112.04,33.07,USA,7.939524,North America
Starbucks,21997-97584,Licensed,Maricopa,AZ,US,85139,-112.2,33.07,USA,7.939524,North America
Starbucks,72589-103446,Licensed,Maricopa,AZ,US,85139,-112.05,33.07,USA,7.939524,North America
Starbucks,23472-228104,Company Owned,Mesa,AZ,US,85210,-111.84,33.38,USA,7.939524,North America
Starbucks,6955-89981,Company Owned,Mesa,AZ,US,85202,-111.86,33.39,USA,7.939524,North America
Starbucks,14378-111373,Company Owned,Mesa,AZ,US,85206,-111.69,33.41,USA,7.939524,North America
Starbucks,49004-256165,Licensed,Mesa,AZ,US,85215,-111.68,33.47,USA,7.939524,North America
Starbucks,5672-2704,Company Owned,Mesa,AZ,US,85204,-111.75,33.38,USA,7.939524,North America
Starbucks,5415-1160,Company Owned,Mesa,AZ,US,85204,-111.79,33.38,USA,7.939524,North America
Starbucks,28769-250264,Company Owned,Mesa,AZ,US,85201,-111.87,33.43,USA,7.939524,North America
Starbucks,14520-119804,Company Owned,Mesa,AZ,US,85215,-111.73,33.45,USA,7.939524,North America
Starbucks,6498-54080,Company Owned,Mesa,AZ,US,85215,-111.68,33.47,USA,7.939524,North America
Starbucks,16341-160305,Company Owned,Mesa,AZ,US,85202,-111.88,33.36,USA,7.939524,North America
Starbucks,74443-94941,Licensed,Mesa,AZ,US,85209,-111.64,33.38,USA,7.939524,North America
Starbucks,74801-99596,Licensed,Mesa,AZ,US,85206,-111.75,33.39,USA,7.939524,North America
Starbucks,12504-146044,Licensed,Mesa,AZ,US,85207,-111.63,33.44,USA,7.939524,North America
Starbucks,74802-99056,Licensed,Mesa,AZ,US,85213,-111.77,33.42,USA,7.939524,North America
Starbucks,5656-2087,Company Owned,Mesa,AZ,US,85204,-111.8,33.38,USA,7.939524,North America
Starbucks,79763-113970,Licensed,Mesa,AZ,US,85201,-111.87,33.42,USA,7.939524,North America
Starbucks,19863-200586,Licensed,Mesa,AZ,US,85205,-111.73,33.42,USA,7.939524,North America
Starbucks,25946-243084,Company Owned,Mesa,AZ,US,85210,-111.86,33.38,USA,7.939524,North America
Starbucks,76301-96596,Licensed,Mesa,AZ,US,85212,-111.69,33.32,USA,7.939524,North America
Starbucks,76226-92082,Licensed,Mesa,AZ,US,85202,-111.86,33.39,USA,7.939524,North America
Starbucks,79701-101004,Licensed,Mesa,AZ,US,85202,-111.86,33.36,USA,7.939524,North America
Starbucks,24207-228145,Licensed,Mesa,AZ,US,85201,-111.88,33.43,USA,7.939524,North America
Starbucks,25984-239415,Licensed,Mesa,AZ,US,85208,-111.63,33.41,USA,7.939524,North America
Starbucks,47254-247326,Licensed,Mesa,AZ,US,85209,-111.64,33.4,USA,7.939524,North America
Starbucks,13484-107641,Company Owned,Mesa,AZ,US,85206,-111.74,33.38,USA,7.939524,North America
Starbucks,11891-103701,Company Owned,Mesa,AZ,US,85209,-111.6,33.38,USA,7.939524,North America
Starbucks,3972-146748,Licensed,Mesa,AZ,US,85215,-111.7,33.45,USA,7.939524,North America
Starbucks,20665-204611,Licensed,Mesa,AZ,US,85206,-111.68,33.39,USA,7.939524,North America
Starbucks,74810-91320,Licensed,Mesa,AZ,US,85215,-111.68,33.46,USA,7.939524,North America
Starbucks,5610-244258,Company Owned,Mesa,AZ,US,85209,-111.69,33.38,USA,7.939524,North America
Starbucks,6756-70860,Company Owned,Mesa,AZ,US,85209,-111.64,33.38,USA,7.939524,North America
Starbucks,10539-98366,Company Owned,Mesa,AZ,US,85204,-111.75,33.39,USA,7.939524,North America
Starbucks,21405-210864,Licensed,Mesa,AZ,US,85203,-111.8,33.45,USA,7.939524,North America
Starbucks,5579-1311,Company Owned,Mesa,AZ,US,85202,-111.87,33.38,USA,7.939524,North America
Starbucks,48693-105418,Licensed,Mesa,AZ,US,85212,-111.68,33.31,USA,7.939524,North America
Starbucks,13742-108945,Company Owned,Mesa,AZ,US,85203,-111.8,33.45,USA,7.939524,North America
Starbucks,72565-103444,Licensed,Mesa,AZ,US,85209,-111.6,33.38,USA,7.939524,North America
Starbucks,26134-239414,Licensed,Miami,AZ,US,85539,-110.87,33.4,USA,7.939524,North America
Starbucks,22982-217348,Licensed,Morenci,AZ,US,85540,-109.33,33.05,USA,7.939524,North America
Starbucks,79669-113973,Licensed,Nogales,AZ,US,85621,-110.94,31.37,USA,7.939524,North America
Starbucks,25578-240453,Company Owned,Nogales,AZ,US,85621,-110.94,31.37,USA,7.939524,North America
Starbucks,70314-140366,Licensed,Oro Valley,AZ,US,85737,-110.96,32.4,USA,7.939524,North America
Starbucks,74414-91321,Licensed,Oro Valley,AZ,US,85755,-110.96,32.43,USA,7.939524,North America
Starbucks,6683-74641,Company Owned,Oro Valley,AZ,US,85737,-110.96,32.4,USA,7.939524,North America
Starbucks,20278-176064,Licensed,Oro Valley,AZ,US,85737,-111.0,32.4,USA,7.939524,North America
Starbucks,79615-111046,Licensed,Page,AZ,US,86040,-111.46,36.92,USA,7.939524,North America
Starbucks,74999-101170,Licensed,Parker,AZ,US,85344,-114.28,34.15,USA,7.939524,North America
Starbucks,74418-83388,Licensed,Payson,AZ,US,85541,-111.32,34.24,USA,7.939524,North America
Starbucks,24883-200585,Licensed,Payson,AZ,US,85541,-111.31,34.25,USA,7.939524,North America
Starbucks,6733-77520,Company Owned,Peoria,AZ,US,85381,-112.22,33.61,USA,7.939524,North America
Starbucks,16389-164466,Licensed,Peoria,AZ,US,85382,-112.24,33.68,USA,7.939524,North America
Starbucks,11433-104335,Company Owned,Peoria,AZ,US,85383,-112.27,33.71,USA,7.939524,North America
Starbucks,25205-237525,Licensed,Peoria,AZ,US,85382,-112.23,33.64,USA,7.939524,North America
Starbucks,73125-21397,Licensed,Peoria,AZ,US,85382,-112.24,33.68,USA,7.939524,North America
Starbucks,74401-83387,Licensed,Peoria,AZ,US,85345,-112.29,33.56,USA,7.939524,North America
Starbucks,49342-266924,Licensed,Peoria,AZ,US,85383,-112.27,33.71,USA,7.939524,North America
Starbucks,76731-97576,Licensed,Peoria,AZ,US,85383,-112.27,33.71,USA,7.939524,North America
Starbucks,72590-102066,Licensed,Peoria,AZ,US,85382,-112.28,33.67,USA,7.939524,North America
Starbucks,5622-224206,Company Owned,Peoria,AZ,US,85382,-112.23,33.64,USA,7.939524,North America
Starbucks,79707-101342,Licensed,Peoria,AZ,US,85383,-112.26,33.72,USA,7.939524,North America
Starbucks,20488-195008,Licensed,Phoenix,AZ,US,85016,-112.03,33.51,USA,7.939524,North America
Starbucks,5328-1010,Company Owned,Phoenix,AZ,US,85028,-111.98,33.58,USA,7.939524,North America
Starbucks,74284-74767,Licensed,Phoenix,AZ,US,85022,-112.07,33.64,USA,7.939524,North America
Starbucks,18139-172188,Licensed,Phoenix,AZ,US,85034,-112.0,33.44,USA,7.939524,North America
Starbucks,5451-1387,Company Owned,Phoenix,AZ,US,85027,-112.12,33.67,USA,7.939524,North America
Starbucks,70322-136611,Licensed,Phoenix,AZ,US,85033,-112.24,33.51,USA,7.939524,North America
Starbucks,74209-26810,Licensed,Phoenix,AZ,US,85331,-111.99,33.76,USA,7.939524,North America
Starbucks,11434-105423,Company Owned,Phoenix,AZ,US,85016,-112.01,33.48,USA,7.939524,North America
Starbucks,74940-101009,Licensed,Phoenix,AZ,US,85048,-112.05,33.31,USA,7.939524,North America
Starbucks,29767-254779,Company Owned,Phoenix,AZ,US,85051,-112.15,33.57,USA,7.939524,North America
Starbucks,72599-106024,Licensed,Phoenix,AZ,US,85016,-112.04,33.51,USA,7.939524,North America
Starbucks,9449-95835,Company Owned,Phoenix,AZ,US,85050,-111.98,33.68,USA,7.939524,North America
Starbucks,10930-103560,Company Owned,Phoenix,AZ,US,85015,-112.11,33.48,USA,7.939524,North America
Starbucks,17114-172186,Licensed,Phoenix,AZ,US,85034,-112.01,33.44,USA,7.939524,North America
Starbucks,5326-1013,Company Owned,Phoenix,AZ,US,85003,-112.07,33.47,USA,7.939524,North America
Starbucks,21102-152448,Licensed,Phoenix,AZ,US,85021,-112.1,33.54,USA,7.939524,North America
Starbucks,76656-108201,Licensed,Phoenix,AZ,US,85022,-112.07,33.64,USA,7.939524,North America
Starbucks,23905-231325,Company Owned,Phoenix,AZ,US,85023,-112.1,33.61,USA,7.939524,North America
Starbucks,27544-245014,Licensed,Phoenix,AZ,US,85027,-112.12,33.67,USA,7.939524,North America
Starbucks,76262-90568,Licensed,Phoenix,AZ,US,85042,-112.03,33.38,USA,7.939524,North America
Starbucks,10798-101370,Company Owned,Phoenix,AZ,US,85007,-112.08,33.47,USA,7.939524,North America
Starbucks,74723-98265,Licensed,Phoenix,AZ,US,85020,-112.06,33.54,USA,7.939524,North America
Starbucks,72598-106057,Licensed,Phoenix,AZ,US,85258,-111.88,33.58,USA,7.939524,North America
Starbucks,8974-95021,Company Owned,Phoenix,AZ,US,85085,-112.11,33.71,USA,7.939524,North America
Starbucks,9450-95709,Company Owned,Phoenix,AZ,US,85037,-112.28,33.51,USA,7.939524,North America
Starbucks,9251-95286,Company Owned,Phoenix,AZ,US,85053,-112.15,33.61,USA,7.939524,North America
Starbucks,74436-65099,Licensed,Phoenix,AZ,US,85018,-111.98,33.5,USA,7.939524,North America
Starbucks,20277-176125,Licensed,Phoenix,AZ,US,85053,-112.12,33.64,USA,7.939524,North America
Teavana,28203-249815,Company Owned,PHOENIX,AZ,US,85016,-112.03,33.51,USA,7.939524,North America
Starbucks,21438-97176,Licensed,Phoenix,AZ,US,85044,-111.97,33.31,USA,7.939524,North America
Starbucks,73505-53439,Licensed,Phoenix,AZ,US,85050,-111.97,33.68,USA,7.939524,North America
Starbucks,16797-172187,Licensed,Phoenix,AZ,US,85034,-112.01,33.44,USA,7.939524,North America
Starbucks,74323-64659,Licensed,Phoenix,AZ,US,85016,-112.01,33.51,USA,7.939524,North America
Starbucks,27594-247149,Company Owned,Phoenix,AZ,US,85032,-111.98,33.6,USA,7.939524,North America
Starbucks,16299-164165,Company Owned,Phoenix,AZ,US,85016,-112.01,33.53,USA,7.939524,North America
Starbucks,5480-1569,Company Owned,Phoenix,AZ,US,85012,-112.08,33.48,USA,7.939524,North America
Starbucks,19210-169088,Licensed,Phoenix,AZ,US,85013,-112.08,33.51,USA,7.939524,North America
Starbucks,8656-93357,Company Owned,Phoenix,AZ,US,85032,-112.01,33.64,USA,7.939524,North America
Starbucks,7074-149408,Licensed,Phoenix,AZ,US,85310,-112.2,33.71,USA,7.939524,North America
Starbucks,75507-34919,Licensed,Phoenix,AZ,US,85054,-111.97,33.68,USA,7.939524,North America
Starbucks,5958-7369,Company Owned,Phoenix,AZ,US,85050,-111.97,33.68,USA,7.939524,North America
Starbucks,8606-93575,Company Owned,Phoenix,AZ,US,85022,-112.07,33.64,USA,7.939524,North America
Starbucks,20444-195007,Licensed,Phoenix,AZ,US,85032,-112.01,33.64,USA,7.939524,North America
Starbucks,5435-1163,Company Owned,Phoenix,AZ,US,85016,-112.05,33.51,USA,7.939524,North America
Starbucks,24426-237911,Company Owned,Phoenix,AZ,US,85027,-112.12,33.67,USA,7.939524,North America
Starbucks,6966-85340,Company Owned,Phoenix,AZ,US,85048,-111.98,33.3,USA,7.939524,North America
Starbucks,14593-112345,Company Owned,Phoenix,AZ,US,85041,-112.1,33.38,USA,7.939524,North America
Starbucks,74101-22842,Licensed,Phoenix,AZ,US,85048,-112.0,33.3,USA,7.939524,North America
Starbucks,16835-172189,Licensed,Phoenix,AZ,US,85034,-112.01,33.44,USA,7.939524,North America
Starbucks,5455-1418,Company Owned,Phoenix,AZ,US,85032,-111.98,33.6,USA,7.939524,North America
Starbucks,5837-27007,Company Owned,Phoenix,AZ,US,85004,-112.07,33.45,USA,7.939524,North America
Starbucks,5160-145465,Licensed,Phoenix,AZ,US,85018,-112.02,33.48,USA,7.939524,North America
Starbucks,13213-100434,Company Owned,Phoenix,AZ,US,85008,-111.99,33.48,USA,7.939524,North America
Starbucks,76360-97181,Licensed,Phoenix,AZ,US,85035,-112.22,33.48,USA,7.939524,North America
Starbucks,3991-148365,Licensed,Phoenix,AZ,US,85028,-111.98,33.58,USA,7.939524,North America
Starbucks,10309-98945,Company Owned,Phoenix,AZ,US,85037,-112.25,33.48,USA,7.939524,North America
Starbucks,2836-89363,Company Owned,Phoenix,AZ,US,85032,-112.0,33.63,USA,7.939524,North America
Starbucks,79721-101010,Licensed,Phoenix,AZ,US,85053,-112.13,33.64,USA,7.939524,North America
Starbucks,21986-106021,Licensed,Phoenix,AZ,US,85254,-111.94,33.62,USA,7.939524,North America
Starbucks,48028-256724,Licensed,Phoenix,AZ,US,85044,-111.98,33.33,USA,7.939524,North America
Starbucks,73175-21704,Licensed,Phoenix,AZ,US,85032,-112.03,33.65,USA,7.939524,North America
Starbucks,47951-246504,Licensed,Phoenix,AZ,US,85022,-112.05,33.64,USA,7.939524,North America
Starbucks,14560-108520,Company Owned,Phoenix,AZ,US,85022,-112.06,33.64,USA,7.939524,North America
Starbucks,9414-95702,Company Owned,Phoenix,AZ,US,85042,-112.03,33.38,USA,7.939524,North America
Starbucks,19281-187644,Company Owned,Phoenix,AZ,US,85012,-112.07,33.49,USA,7.939524,North America
Starbucks,76362-97182,Licensed,Phoenix,AZ,US,85018,-111.98,33.48,USA,7.939524,North America
Starbucks,19764-172585,Company Owned,Phoenix,AZ,US,85016,-112.02,33.5,USA,7.939524,North America
Starbucks,72498-10895,Licensed,Phoenix,AZ,US,85026,-112.01,33.44,USA,7.939524,North America
Starbucks,79791-101006,Licensed,Phoenix,AZ,US,85022,-112.07,33.61,USA,7.939524,North America
Starbucks,23629-231644,Company Owned,Phoenix,AZ,US,85018,-111.96,33.49,USA,7.939524,North America
Starbucks,21889-203904,Company Owned,Phoenix,AZ,US,85028,-111.98,33.58,USA,7.939524,North America
Starbucks,5810-20223,Company Owned,Phoenix,AZ,US,85018,-111.99,33.5,USA,7.939524,North America
Starbucks,79754-111084,Licensed,Phoenix,AZ,US,85051,-112.13,33.55,USA,7.939524,North America
Starbucks,74944-101008,Licensed,Phoenix,AZ,US,85032,-112.01,33.61,USA,7.939524,North America
Starbucks,76825-111230,Licensed,Phoenix,AZ,US,85015,-112.09,33.52,USA,7.939524,North America
Starbucks,5829-21581,Company Owned,Phoenix,AZ,US,85022,-112.07,33.61,USA,7.939524,North America
Starbucks,5439-1188,Company Owned,Phoenix,AZ,US,85032,-111.98,33.61,USA,7.939524,North America
Starbucks,20314-204748,Company Owned,Phoenix,AZ,US,85013,-112.08,33.51,USA,7.939524,North America
Starbucks,79515-96792,Licensed,Phoenix,AZ,US,85042,-112.05,33.39,USA,7.939524,North America
Starbucks,21596-200587,Licensed,Phoenix,AZ,US,85029,-112.15,33.6,USA,7.939524,North America
Starbucks,70315-140365,Licensed,Phoenix,AZ,US,85044,-112.01,33.32,USA,7.939524,North America
Starbucks,79767-136609,Licensed,Phoenix,AZ,US,85373,-112.29,33.64,USA,7.939524,North America
Starbucks,70064-138184,Licensed,Phoenix,AZ,US,85004,-112.07,33.45,USA,7.939524,North America
Starbucks,5534-170944,Company Owned,Phoenix,AZ,US,85003,-112.07,33.45,USA,7.939524,North America
Starbucks,9997-97957,Company Owned,Phoenix,AZ,US,85035,-112.22,33.47,USA,7.939524,North America
